,year,Locations State Code,Location State Abbreviation,Location County Code,Location County Name,Commodity Code,Commodity Name,Insurance Plan Code,Insurance Plan Abbreviation,Stage Code,Damage Cause Code,Damage Cause Description,Month of Loss,Month of Loss Abbreviation,Determined Acres,Indemnity Amount,month_year,Average Temperature,Total CDD,Total HDD,Total Precipitation,Avg PDSI
150,2001,6,CA,111,Ventura,19,AVOCADOS,46.0,ARC,H,91,Fire,11.0,NOV,1.8,3766.0,2001-11-01,51.6,4,325,4.21,-2.24
151,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,12,Heat,4.0,APR,137.53,97870.7,2014-04-01,57.7,22,217,1.06,-5.53
152,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,12,Heat,7.0,JUL,172.455,147957.65,2014-07-01,78.4,313,0,0.22,-7.01
153,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,12,Heat,9.0,SEP,17.0,3212.0,2014-09-01,72.2,224,7,0.72,-5.53
154,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,UH,12,Heat,7.0,JUL,5.4,6264.9,2014-07-01,78.4,313,0,0.22,-7.01
155,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,12,Heat,3.0,MAR,4.59,3679.2,2014-03-01,53.5,10,300,3.28,-5.59
156,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,12,Heat,6.0,JUN,8.0,5580.0,2014-06-01,71.9,151,25,0.06,-6.77
157,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,12,Heat,5.0,MAY,132.155,96316.5,2014-05-01,64.6,80,91,0.35,-6.05
158,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,12,Heat,12.0,DEC,1.78,1622.4,2014-12-01,46.8,0,444,6.3,-3.98
159,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,UH,12,Heat,5.0,MAY,6.455,11520.35,2014-05-01,64.6,80,91,0.35,-6.05
160,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,31,Excess Moisture/Precipitation/Rain,4.0,APR,2.07,733.5,2014-04-01,57.7,22,217,1.06,-5.53
161,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,UH,41,Frost,12.0,DEC,3.0,2980.8,2014-12-01,46.8,0,444,6.3,-3.98
162,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,41,Frost,12.0,DEC,25.725,5763.0,2014-12-01,46.8,0,444,6.3,-3.98
163,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,UH,42,Freeze,2.0,FEB,4.0,6664.0,2014-02-01,49.8,3,352,4.02,-5.87
164,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,UH,42,Freeze,12.0,DEC,6.445,7799.85,2014-12-01,46.8,0,444,6.3,-3.98
165,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,42,Freeze,1.0,JAN,28.285,19396.75,2014-01-01,50.1,10,341,0.54,-5.88
166,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,42,Freeze,2.0,FEB,10.61,8478.8,2014-02-01,49.8,3,352,4.02,-5.87
167,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,42,Freeze,12.0,DEC,154.405,56592.7,2014-12-01,46.8,0,444,6.3,-3.98
168,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,UH,42,Freeze,1.0,JAN,12.6,14618.1,2014-01-01,50.1,10,341,0.54,-5.88
169,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,42,Freeze,3.0,MAR,6.0,3387.0,2014-03-01,53.5,10,300,3.28,-5.59
170,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,44,Cold Wet Weather,3.0,MAR,1.12,986.4,2014-03-01,53.5,10,300,3.28,-5.59
171,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,44,Cold Wet Weather,4.0,APR,1.12,986.4,2014-04-01,57.7,22,217,1.06,-5.53
172,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,4.0,APR,12.035,9011.0,2014-04-01,57.7,22,217,1.06,-5.53
173,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,12.0,DEC,81.42,72114.0,2014-12-01,46.8,0,444,6.3,-3.98
174,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,UH,61,Wind/Excess Wind,4.0,APR,4.0,9535.0,2014-04-01,57.7,22,217,1.06,-5.53
175,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,2.0,FEB,3.9,3427.0,2014-02-01,49.8,3,352,4.02,-5.87
176,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,5.0,MAY,57.7,40002.0,2014-05-01,64.6,80,91,0.35,-6.05
177,2014,6,CA,65,Riverside,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,1.0,JAN,18.0,9416.0,2014-01-01,50.1,10,341,0.54,-5.88
178,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,12,Heat,4.0,APR,120.2,101373.75,2014-04-01,57.7,22,217,1.06,-5.53
179,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,P,12,Heat,1.0,JAN,0.2,0.0,2014-01-01,50.1,10,341,0.54,-5.88
180,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,UH,12,Heat,8.0,AUG,41.84,46748.2,2014-08-01,74.9,253,1,0.45,-6.35
181,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,12,Heat,5.0,MAY,488.435,221352.4,2014-05-01,64.6,80,91,0.35,-6.05
182,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,12,Heat,8.0,AUG,15.232,20755.62,2014-08-01,74.9,253,1,0.45,-6.35
183,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,12,Heat,12.0,DEC,34.15,68582.0,2014-12-01,46.8,0,444,6.3,-3.98
184,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,12,Heat,6.0,JUN,118.24,66950.8,2014-06-01,71.9,151,25,0.06,-6.77
185,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,12,Heat,9.0,SEP,465.7,347033.0,2014-09-01,72.2,224,7,0.72,-5.53
186,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,UH,12,Heat,5.0,MAY,4.8,20191.25,2014-05-01,64.6,80,91,0.35,-6.05
187,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,12,Heat,7.0,JUL,44.1,29684.1,2014-07-01,78.4,313,0,0.22,-7.01
188,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,12,Heat,1.0,JAN,17.3,12761.4,2014-01-01,50.1,10,341,0.54,-5.88
189,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,12,Heat,10.0,OCT,2.8,875.4,2014-10-01,64.4,96,60,1.06,-5.3
190,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,P,12,Heat,9.0,SEP,1.0,0.0,2014-09-01,72.2,224,7,0.72,-5.53
191,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,13,Failure of Irrigation Supply,2.0,FEB,2.0,308.4,2014-02-01,49.8,3,352,4.02,-5.87
192,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,41,Frost,2.0,FEB,5.475,2067.75,2014-02-01,49.8,3,352,4.02,-5.87
193,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,41,Frost,1.0,JAN,12.4,6813.2,2014-01-01,50.1,10,341,0.54,-5.88
194,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,41,Frost,12.0,DEC,5.0,20810.0,2014-12-01,46.8,0,444,6.3,-3.98
195,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,UH,42,Freeze,1.0,JAN,27.98,15641.15,2014-01-01,50.1,10,341,0.54,-5.88
196,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,42,Freeze,2.0,FEB,6.38,1357.4,2014-02-01,49.8,3,352,4.02,-5.87
197,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,42,Freeze,12.0,DEC,111.25,236398.0,2014-12-01,46.8,0,444,6.3,-3.98
198,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,42,Freeze,1.0,JAN,70.3,49940.15,2014-01-01,50.1,10,341,0.54,-5.88
199,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,10.0,OCT,24.5,62510.0,2014-10-01,64.4,96,60,1.06,-5.3
200,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,4.0,APR,9.79,4947.25,2014-04-01,57.7,22,217,1.06,-5.53
201,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,2.0,FEB,13.0,8974.0,2014-02-01,49.8,3,352,4.02,-5.87
202,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,5.0,MAY,2.82,1736.6,2014-05-01,64.6,80,91,0.35,-6.05
203,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,12.0,DEC,22.96,12598.8,2014-12-01,46.8,0,444,6.3,-3.98
204,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,UH,61,Wind/Excess Wind,8.0,AUG,21.98,10039.4,2014-08-01,74.9,253,1,0.45,-6.35
205,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,3.0,MAR,12.24,15260.4,2014-03-01,53.5,10,300,3.28,-5.59
206,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,6.0,JUN,6.06,4140.2,2014-06-01,71.9,151,25,0.06,-6.77
207,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,UH,61,Wind/Excess Wind,4.0,APR,7.0,4984.0,2014-04-01,57.7,22,217,1.06,-5.53
208,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,62,Hot Wind,5.0,MAY,6.468,10093.38,2014-05-01,64.6,80,91,0.35,-6.05
209,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,62,Hot Wind,7.0,JUL,40.0,38393.0,2014-07-01,78.4,313,0,0.22,-7.01
210,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,H,91,Fire,5.0,MAY,30.1,60582.0,2014-05-01,64.6,80,91,0.35,-6.05
211,2014,6,CA,73,San Diego,19,AVOCADOS,90.0,APH,P,91,Fire,5.0,MAY,24.0,0.0,2014-05-01,64.6,80,91,0.35,-6.05
212,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,11,Drought,2.0,FEB,39.9,49111.0,2014-02-01,49.8,3,352,4.02,-5.87
213,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,12,Heat,7.0,JUL,223.3,266470.25,2014-07-01,78.4,313,0,0.22,-7.01
214,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,12,Heat,12.0,DEC,1.25,905.25,2014-12-01,46.8,0,444,6.3,-3.98
215,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,12,Heat,5.0,MAY,1.25,905.25,2014-05-01,64.6,80,91,0.35,-6.05
216,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,UH,12,Heat,6.0,JUN,4.56,1515.6,2014-06-01,71.9,151,25,0.06,-6.77
217,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,UH,12,Heat,4.0,APR,0.21,128.25,2014-04-01,57.7,22,217,1.06,-5.53
218,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,UH,12,Heat,7.0,JUL,1.325,1745.2,2014-07-01,78.4,313,0,0.22,-7.01
219,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,12,Heat,1.0,JAN,13.0,13028.0,2014-01-01,50.1,10,341,0.54,-5.88
220,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,13,Failure of Irrigation Supply,12.0,DEC,3.564,1478.4,2014-12-01,46.8,0,444,6.3,-3.98
221,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,UH,13,Failure of Irrigation Supply,6.0,JUN,25.175,33158.8,2014-06-01,71.9,151,25,0.06,-6.77
222,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,13,Failure of Irrigation Supply,9.0,SEP,7.04,4941.6,2014-09-01,72.2,224,7,0.72,-5.53
223,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,13,Failure of Irrigation Supply,1.0,JAN,7.236,3001.6,2014-01-01,50.1,10,341,0.54,-5.88
224,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,UH,13,Failure of Irrigation Supply,12.0,DEC,7.0,3363.0,2014-12-01,46.8,0,444,6.3,-3.98
225,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,21,Hail,3.0,MAR,72.0,33447.0,2014-03-01,53.5,10,300,3.28,-5.59
226,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,UH,41,Frost,4.0,APR,5.3,3668.0,2014-04-01,57.7,22,217,1.06,-5.53
227,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,UH,41,Frost,12.0,DEC,23.83,22494.15,2014-12-01,46.8,0,444,6.3,-3.98
228,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,41,Frost,3.0,MAR,0.4,177.2,2014-03-01,53.5,10,300,3.28,-5.59
229,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,UH,42,Freeze,12.0,DEC,3.1,1586.0,2014-12-01,46.8,0,444,6.3,-3.98
230,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,42,Freeze,12.0,DEC,85.8,109741.4,2014-12-01,46.8,0,444,6.3,-3.98
231,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,1.0,JAN,10.56,7412.4,2014-01-01,50.1,10,341,0.54,-5.88
232,2014,6,CA,79,San Luis Obispo,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,12.0,DEC,79.2,64439.65,2014-12-01,46.8,0,444,6.3,-3.98
233,2014,6,CA,83,Santa Barbara,19,AVOCADOS,90.0,APH,H,12,Heat,7.0,JUL,15.0,5955.0,2014-07-01,78.4,313,0,0.22,-7.01
234,2014,6,CA,83,Santa Barbara,19,AVOCADOS,90.0,APH,H,12,Heat,6.0,JUN,20.0,10728.0,2014-06-01,71.9,151,25,0.06,-6.77
235,2014,6,CA,83,Santa Barbara,19,AVOCADOS,90.0,APH,H,12,Heat,9.0,SEP,259.2,242508.0,2014-09-01,72.2,224,7,0.72,-5.53
236,2014,6,CA,83,Santa Barbara,19,AVOCADOS,90.0,APH,UH,12,Heat,7.0,JUL,10.0,3573.0,2014-07-01,78.4,313,0,0.22,-7.01
237,2014,6,CA,83,Santa Barbara,19,AVOCADOS,90.0,APH,H,41,Frost,1.0,JAN,14.0,6325.0,2014-01-01,50.1,10,341,0.54,-5.88
238,2014,6,CA,83,Santa Barbara,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,4.0,APR,11.0,10656.0,2014-04-01,57.7,22,217,1.06,-5.53
239,2014,6,CA,83,Santa Barbara,19,AVOCADOS,90.0,APH,UH,61,Wind/Excess Wind,4.0,APR,1.0,424.0,2014-04-01,57.7,22,217,1.06,-5.53
240,2014,6,CA,83,Santa Barbara,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,10.0,OCT,5.1,4245.0,2014-10-01,64.4,96,60,1.06,-5.3
241,2014,6,CA,83,Santa Barbara,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,2.0,FEB,12.4,8647.0,2014-02-01,49.8,3,352,4.02,-5.87
242,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,12,Heat,4.0,APR,15.1,24645.0,2014-04-01,57.7,22,217,1.06,-5.53
243,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,12,Heat,7.0,JUL,50.97,48697.38,2014-07-01,78.4,313,0,0.22,-7.01
244,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,12,Heat,5.0,MAY,74.6,113497.9,2014-05-01,64.6,80,91,0.35,-6.05
245,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,12,Heat,12.0,DEC,8.855,10615.35,2014-12-01,46.8,0,444,6.3,-3.98
246,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,12,Heat,8.0,AUG,3.08,1274.0,2014-08-01,74.9,253,1,0.45,-6.35
247,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,12,Heat,11.0,NOV,9.84,3135.0,2014-11-01,53.1,11,257,1.84,-5.22
248,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,P,12,Heat,9.0,SEP,15.5,0.0,2014-09-01,72.2,224,7,0.72,-5.53
249,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,UH,12,Heat,5.0,MAY,1.92,3532.2,2014-05-01,64.6,80,91,0.35,-6.05
250,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,12,Heat,3.0,MAR,7.0,21343.0,2014-03-01,53.5,10,300,3.28,-5.59
251,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,12,Heat,6.0,JUN,514.53,495639.18,2014-06-01,71.9,151,25,0.06,-6.77
252,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,12,Heat,9.0,SEP,109.28,35245.5,2014-09-01,72.2,224,7,0.72,-5.53
253,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,UH,12,Heat,6.0,JUN,1.68,2876.0,2014-06-01,71.9,151,25,0.06,-6.77
254,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,12,Heat,10.0,OCT,72.13,260640.6,2014-10-01,64.4,96,60,1.06,-5.3
255,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,41,Frost,1.0,JAN,1.2,1671.6,2014-01-01,50.1,10,341,0.54,-5.88
256,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,41,Frost,4.0,APR,154.14,730059.0,2014-04-01,57.7,22,217,1.06,-5.53
257,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,41,Frost,3.0,MAR,5.4,10793.1,2014-03-01,53.5,10,300,3.28,-5.59
258,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,41,Frost,12.0,DEC,63.7,108735.1,2014-12-01,46.8,0,444,6.3,-3.98
259,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,UH,42,Freeze,1.0,JAN,4.0,7094.5,2014-01-01,50.1,10,341,0.54,-5.88
260,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,42,Freeze,12.0,DEC,274.56,200097.8,2014-12-01,46.8,0,444,6.3,-3.98
261,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,42,Freeze,10.0,OCT,8.82,16669.8,2014-10-01,64.4,96,60,1.06,-5.3
262,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,UH,42,Freeze,12.0,DEC,11.4,21730.0,2014-12-01,46.8,0,444,6.3,-3.98
263,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,42,Freeze,1.0,JAN,4.59,1271.4,2014-01-01,50.1,10,341,0.54,-5.88
264,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,P,61,Wind/Excess Wind,10.0,OCT,10.3,0.0,2014-10-01,64.4,96,60,1.06,-5.3
265,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,11.0,NOV,36.1,11499.7,2014-11-01,53.1,11,257,1.84,-5.22
266,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,UH,61,Wind/Excess Wind,3.0,MAR,1.7,1354.6,2014-03-01,53.5,10,300,3.28,-5.59
267,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,2.0,FEB,9.6,20571.0,2014-02-01,49.8,3,352,4.02,-5.87
268,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,5.0,MAY,18.35,46848.0,2014-05-01,64.6,80,91,0.35,-6.05
269,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,12.0,DEC,281.205,264509.3,2014-12-01,46.8,0,444,6.3,-3.98
270,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,UH,61,Wind/Excess Wind,1.0,JAN,1.2,1881.3,2014-01-01,50.1,10,341,0.54,-5.88
271,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,7.0,JUL,20.0,16143.6,2014-07-01,78.4,313,0,0.22,-7.01
272,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,4.0,APR,53.82,55623.7,2014-04-01,57.7,22,217,1.06,-5.53
273,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,3.0,MAR,19.0,2427.0,2014-03-01,53.5,10,300,3.28,-5.59
274,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,6.0,JUN,1.0,2119.0,2014-06-01,71.9,151,25,0.06,-6.77
275,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,9.0,SEP,36.54,49397.0,2014-09-01,72.2,224,7,0.72,-5.53
276,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,1.0,JAN,45.16,22298.6,2014-01-01,50.1,10,341,0.54,-5.88
277,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,61,Wind/Excess Wind,10.0,OCT,344.78,542491.05,2014-10-01,64.4,96,60,1.06,-5.3
278,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,UH,61,Wind/Excess Wind,5.0,MAY,13.2,26649.0,2014-05-01,64.6,80,91,0.35,-6.05
279,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,UH,61,Wind/Excess Wind,12.0,DEC,6.8,5418.4,2014-12-01,46.8,0,444,6.3,-3.98
280,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,62,Hot Wind,2.0,FEB,19.2,13401.4,2014-02-01,49.8,3,352,4.02,-5.87
281,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,62,Hot Wind,5.0,MAY,17.0,16965.0,2014-05-01,64.6,80,91,0.35,-6.05
282,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,62,Hot Wind,9.0,SEP,12.9,5335.0,2014-09-01,72.2,224,7,0.72,-5.53
283,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,62,Hot Wind,11.0,NOV,20.7,7580.5,2014-11-01,53.1,11,257,1.84,-5.22
284,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,62,Hot Wind,7.0,JUL,7.14,10093.24,2014-07-01,78.4,313,0,0.22,-7.01
285,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,62,Hot Wind,1.0,JAN,76.8,53605.6,2014-01-01,50.1,10,341,0.54,-5.88
286,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,62,Hot Wind,10.0,OCT,116.56,47915.4,2014-10-01,64.4,96,60,1.06,-5.3
287,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,99,"Other (Snow, Lightning, Etc.)",12.0,DEC,33.0,30723.0,2014-12-01,46.8,0,444,6.3,-3.98
288,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,XX,,4.0,APR,7.5,16591.0,2014-04-01,57.7,22,217,1.06,-5.53
289,2014,6,CA,111,Ventura,19,AVOCADOS,90.0,APH,H,XX,,10.0,OCT,1.65,1718.2,2014-10-01,64.4,96,60,1.06,-5.3
290,2004,6,CA,73,San Diego,19,AVOCADOS,46.0,ARC,UH,12,Heat,12.0,DEC,13.8,18368.0,2004-12-01,44.6,0,513,5.51,1.73
291,2004,6,CA,73,San Diego,19,AVOCADOS,46.0,ARC,H,12,Heat,12.0,DEC,3.5,154.7,2004-12-01,44.6,0,513,5.51,1.73
292,2004,6,CA,73,San Diego,19,AVOCADOS,46.0,ARC,H,43,Cold Winter,1.0,JAN,1.5,66.3,2004-01-01,43.5,0,546,2.27,0.14
293,2004,6,CA,83,Santa Barbara,19,AVOCADOS,46.0,ARC,H,12,Heat,12.0,DEC,23.6,45053.0,2004-12-01,44.6,0,513,5.51,1.73
294,2004,6,CA,83,Santa Barbara,19,AVOCADOS,46.0,ARC,H,61,Wind/Excess Wind,4.0,APR,15.1,40865.0,2004-04-01,57.3,18,233,0.7,-1.7
295,2004,6,CA,111,Ventura,19,AVOCADOS,46.0,ARC,H,91,Fire,11.0,NOV,11.0,15299.0,2004-11-01,47.7,0,440,1.68,1.26
296,2010,6,CA,65,Riverside,19,AVOCADOS,90.0,,UH,12,Heat,8.0,AUG,4.0,3148.0,2010-08-01,73.4,192,9,0.1,1.53
297,2010,6,CA,65,Riverside,19,AVOCADOS,90.0,,H,12,Heat,5.0,MAY,25.0,5655.0,2010-05-01,56.9,14,248,1.07,1.5
298,2010,6,CA,65,Riverside,19,AVOCADOS,90.0,,H,12,Heat,8.0,AUG,84.0,60448.0,2010-08-01,73.4,192,9,0.1,1.53
299,2010,6,CA,65,Riverside,19,AVOCADOS,90.0,,H,12,Heat,3.0,MAR,15.0,10643.0,2010-03-01,49.0,0,420,2.19,0.22
300,2010,6,CA,65,Riverside,19,AVOCADOS,90.0,,H,12,Heat,9.0,SEP,70.0,35857.0,2010-09-01,70.4,154,20,0.16,1.04
301,2010,6,CA,65,Riverside,19,AVOCADOS,90.0,,H,61,Wind/Excess Win,1.0,JAN,21.0,3586.0,2010-01-01,45.2,0,492,6.48,0.67
302,2010,6,CA,73,San Diego,19,AVOCADOS,90.0,,H,12,Heat,7.0,JUL,15.0,4961.0,2010-07-01,76.1,214,6,0.07,1.94
303,2010,6,CA,73,San Diego,19,AVOCADOS,90.0,,H,12,Heat,5.0,MAY,82.0,53894.0,2010-05-01,56.9,14,248,1.07,1.5
304,2010,6,CA,73,San Diego,19,AVOCADOS,90.0,,H,12,Heat,8.0,AUG,128.0,127151.0,2010-08-01,73.4,192,9,0.1,1.53
305,2010,6,CA,73,San Diego,19,AVOCADOS,90.0,,H,12,Heat,9.0,SEP,13.0,19941.0,2010-09-01,70.4,154,20,0.16,1.04
306,2010,6,CA,73,San Diego,19,AVOCADOS,90.0,,H,41,Frost,5.0,MAY,3.0,6065.0,2010-05-01,56.9,14,248,1.07,1.5
307,2010,6,CA,73,San Diego,19,AVOCADOS,90.0,,H,44,Cold Wet Weather,7.0,JUL,4.0,12036.0,2010-07-01,76.1,214,6,0.07,1.94
308,2010,6,CA,73,San Diego,19,AVOCADOS,90.0,,H,61,Wind/Excess Win,1.0,JAN,78.0,137204.0,2010-01-01,45.2,0,492,6.48,0.67
309,2010,6,CA,73,San Diego,19,AVOCADOS,90.0,,H,61,Wind/Excess Win,12.0,DEC,24.0,15019.0,2010-12-01,45.8,0,482,8.13,3.14
